UserId,product_list
3057,"[11660064, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668, 11147534]"
3062,"[11460916, 11714538, 12371376, 12407676, 12658482, 12371282, 12371276, 11659004, 13039892, 11360688]"
3074,"[12407400, 12658502, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668]"
3094,"[11659578, 12658388, 13039458, 13039820, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668]"
3117,"[12657360, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668, 11147534]"
3121,"[12658512, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668, 11147534]"
3135,"[11659088, 11714680, 12657532, 13038650, 13039602, 12371282, 12371276, 11659004, 13039892, 11360688]"
3156,"[12371298, 12406892, 12658512, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000]"
3159,"[12657384, 12657806, 12995868, 11659686, 11714312, 12407624, 12657696, 12657756, 12657786, 12657798]"
3162,"[11407382, 11659416, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668]"
3171,"[12407804, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668, 11147534]"
3184,"[12407702, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668, 11147534]"
3192,"[12658316, 11659020, 11660000, 12407800, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668]"
3193,"[12322648, 12407638, 12407762, 12407772, 12407780, 12407808, 12658304, 12371282, 12371276, 11659004]"
3196,"[11658946, 12407212, 12657538, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000]"
3243,"[11659554, 11659626, 12657724, 13038906, 13039042, 13039044, 13039840, 12371282, 12371276, 11659004]"
3266,"[13039888, 13653514, 13653642, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000]"
3285,"[13039652, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668, 14122832]"
3288,"[11659764, 12406894, 12407006, 12407314, 12407424, 12371282, 12371276, 11659004, 13039892, 11360688]"
3292,"[12657682, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668, 14122832]"
3305,"[11659740, 12423456, 12657442, 12658304, 12658344, 12936650, 12936696, 12936714, 12936716, 12936786]"
3325,"[11659958, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 14122832, 11351668]"
3330,"[12407790, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 14122832, 11351668]"
3335,"[13039516, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 14122832, 11351668]"
3338,"[11659914, 11237196, 12406870, 12658538, 13038888, 13039884, 13039902, 12371282, 12371276, 13039892]"
3349,"[11660168, 12406996, 12407272, 12658042, 13039892, 12371282, 12371276, 14122832, 11659004, 13039894]"
3352,"[11659566, 13039892, 12371282, 12371276, 14122832, 11659004, 13039894, 11360688, 11360668, 13653556]"
3359,"[11659824, 12371314, 13039892, 12371282, 12371276, 14122832, 11659004, 13039894, 11360688, 11360668]"
3372,"[13038942, 13038946, 11658994, 11659026, 13072610, 11603832, 12406904, 12406932, 12658296, 12658440]"
3379,"[13039516, 13039892, 12371282, 12371276, 14122832, 11659004, 13039894, 11360688, 11360668, 13653556]"
3407,"[13039650, 13039892, 12371282, 12371276, 14122832, 11659004, 13039894, 13653656, 11360688, 13653556]"
3410,"[11460676, 11460952, 12360432, 12657370, 12657554, 12657732, 12658220, 12658524, 13039892, 12371282]"
3415,"[12658344, 13039892, 12371282, 12371276, 14122832, 11659004, 13039894, 13653656, 11360688, 13653556]"
3434,"[12406874, 11407436, 11659470, 11659722, 11659914, 11660086, 11660158, 11660234, 12407030, 12407132]"
3437,"[11658996, 12407564, 11659020, 11659024, 11659170, 11659314, 11659470, 11659642, 11659766, 11659776]"
3439,"[11141326, 11660002, 12406940, 12407400, 12407500, 12407542, 12407880, 12657366, 12658616, 12988622]"
3449,"[12407390, 13038648, 13039892, 14122832, 12371282, 13039894, 12371276, 13653656, 13653556, 13653662]"
3456,"[11659452, 11659936, 12657714, 12658588, 12658620, 13039892, 14122832, 12371282, 13039894, 12371276]"
3467,"[12406908, 13039892, 14122832, 12371282, 13039894, 12371276, 13653656, 13653556, 13653662, 11659004]"
3482,"[12657366, 11659306, 12360372, 12407132, 12407918, 13039892, 14122832, 12371282, 13039894, 12371276]"
3485,"[11659606, 12322666, 13039514, 13039516, 13039892, 14122832, 12371282, 13039894, 12371276, 13653656]"
3491,"[13039570, 13653644, 14122832, 13653658, 13039822, 13650278, 13039576, 13039598, 13653660, 11659538]"
3502,"[11407212, 13038964, 13039840, 13039842, 13064966, 13039892, 14122832, 12371282, 13039894, 12371276]"
3508,"[13650278, 13653528, 13039892, 14122832, 12371282, 13039894, 12371276, 13653656, 13653556, 13653662]"
3524,"[12657554, 13038850, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668]"
3541,"[12322664, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668, 14122832]"
3555,"[11659728, 12658316, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000, 11351668]"
3558,"[13038816, 13038820, 13038830, 13039470, 13039482, 12371282, 12371276, 11659004, 13039892, 11360688]"
3569,"[12407798, 12360452, 13064966, 12371282, 12371276, 11659004, 13039892, 11360688, 11360668, 12658000]"
3591,"[11407162, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3593,"[11460670, 12406932, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
3607,"[12658330, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3620,"[12399312, 12407456, 12657658, 12658502, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892]"
3637,"[11659024, 12371246, 11659536, 11659716, 11659824, 12407230, 12657594, 12657656, 12658444, 12658608]"
3643,"[12407832, 11659154, 11659248, 12657416, 12658306, 11407178, 11407182, 11659518, 11659640, 12322646]"
3651,"[11659884, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3653,"[13039524, 13039840, 13039818, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000]"
3657,"[13039496, 13039498, 13038952, 13038958, 13038964, 13039802, 13038982, 13039090, 13039534, 13039546]"
3658,"[11658982, 11658984, 11714682, 12322646, 12406920, 12371282, 12371276, 11659004, 11360688, 11360668]"
3668,"[13773572, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3693,"[13039554, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3695,"[11659338, 11714318, 12657402, 12658582, 13038926, 12371282, 12371276, 11659004, 11360688, 11360668]"
3710,"[11659806, 12407030, 12407354, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000]"
3723,"[12657416, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3731,"[12360438, 12406940, 12407678, 13039058, 13039450, 13039532, 12371282, 12371276, 11659004, 11360688]"
3732,"[11659250, 12406878, 12406904, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000]"
3738,"[13039450, 13039556, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
3742,"[12658542, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3747,"[11659570, 12407466, 12407560, 12407742, 13039026, 13039034, 13039104, 12371282, 12371276, 11659004]"
3753,"[12360436, 12371376, 12371378, 12407742, 12407784, 12658404, 12658406, 13039514, 12371282, 12371276]"
3770,"[12407808, 11659652, 12360418, 12371280, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892]"
3777,"[12407802, 11659730, 12322660, 12360410, 12407766, 12658490, 11360716, 11360988, 11659578, 11659824]"
3781,"[13202656, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3783,"[11659834, 11659852, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
3794,"[12360436, 13038832, 13202664, 14110866, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892]"
3814,"[12658256, 13039532, 13039738, 12407742, 12658306, 12658476, 12658486, 12658574, 13033180, 13038864]"
3854,"[11659558, 11659798, 12658228, 13039548, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892]"
3860,"[12406906, 12657494, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
3875,"[11659340, 11659554, 13038650, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000]"
3884,"[12407706, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3894,"[12657380, 12658152, 13039458, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000]"
3914,"[11659246, 11659342, 11659944, 12407230, 12407390, 12407526, 12407638, 12437058, 12437272, 12437290]"
3915,"[12407802, 13039516, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
3947,"[11480984, 11659026, 12407492, 13064964, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892]"
3953,"[11360704, 13653538, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
3962,"[11360654, 11659340, 12407064, 12407154, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892]"
3971,"[12371374, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3981,"[12407732, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3982,"[12657972, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
3986,"[12658120, 12658186, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
3989,"[11658980, 11660140, 12658376, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000]"
3992,"[12658362, 11659862, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
3993,"[11360780, 11360828, 11659074, 11659346, 11659472, 12396558, 12407798, 12657612, 12658398, 12371282]"
3994,"[11659284, 12407484, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
4008,"[11461108, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
4040,"[11659780, 11659812, 12407760, 12658262, 13039540, 12371282, 12371276, 11659004, 11360688, 11360668]"
4057,"[13039022, 13039440, 13773574, 14121838, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892]"
4061,"[11714680, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
4062,"[11407382, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11147534]"
4067,"[12657772, 12658016, 12658192, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000]"
4076,"[12406974, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11150104]"
4083,"[12407770, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11150104]"
4096,"[11659110, 11714484, 12988604, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000]"
4110,"[11659164, 12657646, 12658122, 13038878, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892]"
4113,"[12360424, 12407006, 12407042, 12973004, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892]"
4119,"[11659026, 11659556, 11714312, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000]"
4144,"[11659526, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11150104]"
4145,"[12360440, 12407730, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
4159,"[12407742, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11150104]"
4178,"[13038816, 12406890, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668]"
4183,"[11460780, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11150104]"
4196,"[11460670, 11658998, 11659204, 11659216, 11659236, 11659238, 11659240, 11659934, 11659960, 13039100]"
4217,"[11659336, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 12658000, 11351668, 11150104]"
4255,"[11460792, 12371382, 12658354, 13039080, 13039514, 12371282, 12371276, 11659004, 11360688, 11360668]"
4282,"[11360924, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 11351668, 14122832]"
4295,"[11659914, 12371252, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 11351668]"
4297,"[12657976, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 11351668, 14122832]"
4298,"[11460806, 11460926, 11659860, 11659954, 11660002, 12371282, 12371276, 13039892, 11659004, 11360688]"
4301,"[11659632, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 11351668, 14122832]"
4305,"[13038974, 13039084, 13039474, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000]"
4309,"[11659602, 12407648, 12407742, 12407790, 11659736, 12407728, 12658482, 12371282, 12371276, 13039892]"
4314,"[13039472, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 11351668, 14122832]"
4324,"[11659102, 12657572, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 11351668]"
4327,"[11591770, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 11351668, 14122832]"
4328,"[12406932, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 12658000, 11351668, 14122832]"
4376,"[11360912, 11360878, 11461014, 11659308, 11659978, 11659984, 12371282, 12371276, 13039892, 11659004]"
4386,"[12407592, 13039892, 13039894, 12371282, 14122832, 12371276, 13653656, 13653556, 13038920, 13653662]"
4413,"[11659052, 11659146, 12406880, 12657654, 13039892, 13039894, 12371282, 14122832, 12371276, 13653656]"
4414,"[12407624, 12696928, 13039892, 13039894, 12371282, 14122832, 12371276, 13653656, 13653556, 13038920]"
4416,"[11659938, 11659950, 12657500, 13039892, 13039894, 12371282, 14122832, 12371276, 13653656, 13653556]"
4420,"[12407830, 12477232, 13039846, 13038648, 12322662, 13039106, 12658502, 11461108, 11659050, 12407398]"
4440,"[11360966, 11460910, 11659774, 12360444, 12371382, 12407840, 12658256, 12658398, 12658484, 13039846]"
4463,"[11460914, 12360460, 12407036, 12407532, 12445208, 12445210, 12657532, 12658222, 12658224, 12658344]"
4481,"[12658202, 12658612, 11658992, 11659432, 11659442, 11714428, 12371340, 12657338, 12658564, 12995908]"
4486,"[11659574, 13039892, 12371282, 13039894, 12371276, 14122832, 13653656, 13038920, 13653556, 11659004]"
4494,"[12406868, 13039892, 12371282, 13039894, 12371276, 14122832, 13653656, 13038920, 13653556, 11659004]"
4506,"[12657746, 12657788, 12407040, 13039892, 12371282, 13039894, 12371276, 14122832, 13653656, 13038920]"
4510,"[11659020, 13039892, 12371282, 13039894, 12371276, 14122832, 13653656, 13038920, 13653556, 11659004]"
4516,"[11714484, 12657594, 13039892, 12371282, 13039894, 12371276, 14122832, 13653656, 13038920, 13653556]"
4572,"[12658270, 13038868, 11659888, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 14122832]"
4575,"[11659444, 12407040, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 14122832, 11351668]"
4580,"[11360692, 11659946, 12407366, 12657526, 12657642, 13653660, 12371282, 12371276, 13039892, 11659004]"
4587,"[12407926, 12657494, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 14122832, 11351668]"
4600,"[12406926, 13038938, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 14122832, 11351668]"
4607,"[11407114, 12406954, 12407042, 12407926, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668]"
4620,"[12658512, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 14122832, 11351668, 12658000]"
4626,"[12407794, 12407824, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 14122832, 11351668]"
4637,"[12360404, 12407694, 12658364, 12371282, 12371276, 13039892, 11659004, 11360688, 11360668, 14122832]"
4674,"[12658202, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668, 12658000, 11150104]"
4689,"[12658406, 12658444, 12658514, 12658546, 13038926, 12371282, 12371276, 11659004, 11360688, 11360668]"
4716,"[11407162, 11659604, 11660102, 11714574, 12360428, 12407214, 12407798, 12407824, 12371282, 12371276]"
4722,"[13038884, 12657572, 13039840, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668]"
4723,"[12696926, 12995872, 13038904, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668]"
4731,"[11659836, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668, 12658000, 11150104]"
4736,"[12658084, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668, 12658000, 11150104]"
4737,"[12658620, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668, 12658000, 11150104]"
4738,"[12658512, 13038956, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668, 12658000]"
4742,"[12407730, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668, 12658000, 11150104]"
4755,"[11659236, 12322666, 12360434, 12407818, 12658348, 12658512, 12371282, 12371276, 11659004, 11360688]"
4766,"[11659528, 12658616, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668, 12658000]"
4769,"[12360428, 13038878, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668, 12658000]"
4778,"[12407668, 12407770, 13039562, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668]"
4793,"[13039026, 13039540, 12371282, 12371276, 11659004, 11360688, 11360668, 13039892, 11351668, 12658000]"
